timestamp,open,high,low,close,volume
2021-01-08,70.6100,73.7800,68.5600,70.7100,16970988
2020-12-31,62.7800,71.7000,61.0437,69.9400,74509365
2020-11-30,47.3800,68.7108,46.1850,60.5800,88671501
2020-10-30,51.1900,54.5000,43.2700,46.6600,73874890
2020-09-30,58.3800,61.7300,51.0500,51.8400,77983378
2020-08-31,61.3100,67.4700,58.4600,58.4700,66229581
2020-07-31,71.7700,73.3500,58.7200,62.0200,67933334
2020-06-30,78.0300,89.7900,67.2600,71.9000,76011194
2020-05-29,70.5500,82.0300,65.2600,78.2600,80806166
2020-04-30,51.4700,75.6300,49.0400,73.1700,88429785
2020-03-31,75.2700,77.5800,40.0400,53.6500,139952327
2020-02-28,91.2900,93.2900,71.3900,74.8600,66550767
2020-01-31,112.0800,113.1800,90.2100,91.3700,58773057
2019-12-31,114.8700,116.0600,110.0400,111.4100,44665191
2019-11-29,117.6300,119.9200,114.0400,114.7200,44569637
2019-10-31,103.1600,119.7800,96.9500,116.8200,60698786
2019-09-30,97.2800,105.5200,97.0300,102.4000,52810835
2019-08-30,101.9500,103.6000,94.3500,98.6300,50616726
2019-07-31,94.8600,104.4600,93.0600,102.5600,55684908
2019-06-28,80.9200,93.6400,80.6000,93.5400,61845065
2019-05-31,94.2500,94.8900,80.2400,80.8000,62282065
2019-04-30,96.0100,99.7300,93.5300,94.2700,48274836
2019-03-29,96.8200,100.4100,93.8400,95.1700,53224139
2019-02-28,95.5700,98.8400,91.3600,96.3600,53605052
2019-01-31,85.3200,96.6000,85.0000,95.4100,60075418
2018-12-31,93.8300,95.9500,78.4400,86.1500,64970357
2018-11-30,102.6400,103.5700,88.9900,93.5200,59640989
2018-10-31,113.2500,119.1400,95.0500,102.8200,69415162
2018-09-28,118.6100,120.2400,108.8500,112.7200,56122201
2018-08-31,122.5500,123.9700,114.4000,118.5100,53754620
2018-07-31,111.7500,123.8800,109.0700,123.3400,46355480
2018-06-29,117.3900,120.8000,109.7200,112.3100,50495883
2018-05-31,111.6700,122.3800,110.3300,116.4900,62208364
2018-04-30,95.8300,113.3200,92.6800,111.3100,47385252
2018-03-29,90.5400,97.2900,89.5000,95.9200,41117102
2018-02-28,102.3300,102.9900,89.1400,90.3700,54825190
2018-01-31,101.6600,107.4700,101.0700,102.4000,37283709
2017-12-29,97.9800,102.4300,95.3500,101.1500,34057860
2017-11-30,91.0300,97.6900,90.9150,97.5600,35440478
2017-10-31,91.3600,95.0000,89.2600,91.0800,42044334
