timestamp,open,high,low,close,volume
2021-01-08,222.4950,246.4900,216.0000,241.4500,50857587
2020-12-31,212.5600,243.3800,195.1300,217.6400,198969385
2020-11-30,158.0000,215.0000,151.1000,210.9600,227688635
2020-10-30,166.1400,193.4399,152.4300,154.8800,170610231
2020-09-30,164.8100,170.6100,134.0000,162.5500,234258729
2020-08-31,130.2600,161.5399,130.2600,159.5600,247967135
2020-07-31,106.9200,133.8100,106.5400,129.8500,318142244
2020-06-30,81.0000,107.8400,80.1200,104.9400,276163286
2020-05-29,62.8400,84.0900,61.0900,81.0800,268954656
2020-04-30,49.7800,66.8900,42.3300,65.1400,338253372
2020-03-31,82.8000,84.4200,32.3300,52.3800,432440163
2020-02-28,74.8900,87.2500,74.6000,83.3300,195253760
2020-01-31,62.9900,77.0700,61.1300,74.6900,170177419
2019-12-31,68.9500,68.9600,61.0000,62.5600,109005624
2019-11-29,61.5700,69.7300,59.9100,69.1200,179819683
2019-10-31,62.3000,64.5500,57.6200,61.4300,138223976
2019-09-30,62.4300,63.9800,54.4101,61.9500,211493896
2019-08-30,81.1000,83.2000,60.4700,61.8400,224404928
2019-07-31,73.9000,82.6600,72.6500,80.4100,154190651
2019-06-28,61.9500,74.5500,59.8922,72.5300,156169928
2019-05-31,73.9500,74.7300,61.3100,61.9500,228135053
2019-04-30,75.5900,77.8400,69.7900,72.8200,160260543
2019-03-29,80.9700,81.0300,71.1000,74.9200,209656968
2019-02-28,71.0500,82.7800,69.7200,81.2400,229202230
2019-01-31,54.1000,78.1500,52.2600,71.3500,401531054
2018-12-31,73.0700,73.0900,49.8200,56.0900,348496554
2018-11-30,74.0100,83.0000,55.3700,69.8400,361828684
2018-10-31,100.8000,101.1500,64.4941,73.4500,471060878
2018-09-28,88.7400,100.3900,81.5300,99.0100,258449158
2018-08-31,65.1000,89.6950,64.2200,88.6400,251435201
2018-07-31,60.4700,73.1900,60.2600,64.6500,173634175
2018-06-29,58.7000,69.4000,58.2810,61.6400,219956461
2018-05-31,47.1100,58.9000,46.5010,58.2500,241215607
2018-04-30,48.8800,52.4999,43.7200,47.3400,226117477
2018-03-29,46.0000,58.4600,44.2900,49.2000,353468381
2018-02-28,45.7500,48.0000,36.7600,46.0500,282093985
2018-01-31,34.7000,47.5000,34.6800,46.9100,338694938
2017-12-29,39.3400,39.7900,34.1400,34.6700,340905647
2017-11-30,37.4800,49.5600,34.7500,39.2200,550217150
2017-10-31,28.8000,37.4400,28.7800,37.1900,168596548
2017-09-29,26.1000,29.0000,25.2400,28.8100,145350825
2017-08-31,26.5800,27.3000,24.2200,26.1100,150357300
2017-07-31,23.5500,27.9700,22.6600,26.3500,150494969
2017-06-30,23.0500,24.9700,22.4100,23.4600,187439314
2017-05-31,18.3300,23.5700,18.0800,22.9900,198046789
2017-04-28,17.2400,18.4550,16.6600,18.2400,100152279
2017-03-31,17.5300,17.6400,16.1100,17.2800,139547846
2017-02-28,14.4900,18.1700,13.8400,17.3200,158707127
2017-01-31,13.8200,15.4900,13.6600,14.6200,80289049
2016-12-30,12.7400,14.8200,12.4600,13.6300,101275677
2016-11-30,11.2000,13.0000,11.0000,12.9400,141860261
2016-10-31,11.6100,11.8500,10.8800,11.2000,53057877
2016-09-30,12.2100,12.2400,11.0200,11.6600,72754176
2016-08-31,10.0200,12.5400,9.8500,12.1900,165891558
2016-07-29,9.2000,10.3000,8.7800,10.0700,51402032
2016-06-30,9.5000,9.6800,8.4200,9.0500,73510063
2016-05-31,14.9000,15.0000,8.6300,9.5300,100053333
2016-04-29,15.2300,15.8700,13.0000,14.8900,49824045
2016-03-31,10.6000,15.9099,10.2400,15.2800,73599762
2016-02-29,8.7900,10.8800,8.0610,10.4400,32841422
2016-01-29,12.7500,12.9000,8.2650,8.7700,32932365
2015-12-31,12.1200,13.5000,11.8000,13.0900,27259353
