timestamp,open,high,low,close,volume
2021-01-08,88.9300,89.0500,86.4700,87.9200,5611246
2020-12-31,92.2900,92.7900,86.5200,88.3500,24841876
2020-11-30,88.4100,97.1900,86.0400,91.6200,15751830
2020-10-30,87.7500,96.0529,86.3800,87.9500,13759877
2020-09-30,84.7700,87.7500,79.1400,87.0500,14954953
2020-08-31,75.2500,84.7800,75.0100,84.1000,13126245
2020-07-31,72.6000,75.2000,68.3300,74.9200,16230157
2020-06-30,76.8200,77.8100,70.3800,72.5600,22245318
2020-05-29,69.5900,77.2950,68.9000,76.9800,14758715
2020-04-30,56.5800,72.0650,56.3850,70.5700,17346986
2020-03-31,66.5800,71.4500,50.0100,58.0600,26974206
2020-02-28,67.3200,76.4400,64.6400,66.7100,16193750
2020-01-31,64.6500,68.0400,63.2100,66.9200,25307609
2019-12-31,62.9000,64.7100,61.7623,64.4800,19949509
2019-11-29,64.5000,64.8000,53.6100,63.0100,44740616
2019-10-31,61.2000,64.2000,59.1700,64.2000,15741376
2019-09-30,62.0300,64.4800,60.3900,61.0600,14041967
2019-08-30,63.5900,64.4100,56.8000,62.2500,16898360
2019-07-31,60.4600,64.1300,59.5500,63.3200,14056596
2019-06-28,59.4900,62.2100,56.8500,60.1500,16607485
2019-05-31,55.8400,57.9700,53.5900,56.6900,15958302
2019-04-30,54.7500,56.7300,53.6300,56.4200,12198214
2019-03-29,52.5500,54.8300,51.0500,54.5000,15496791
2019-02-28,49.1700,52.7500,49.0300,52.2500,17506766
2019-01-31,44.6600,49.3900,43.9400,49.1900,12784241
2018-12-31,46.0800,46.5400,42.6200,45.0600,20202784
2018-11-30,48.9100,50.2800,42.3000,45.3400,17059393
2018-10-31,52.3000,52.4340,43.0900,48.7700,20309777
2018-09-28,53.0000,54.9000,51.8500,51.9500,10326570
2018-08-31,51.8000,53.8000,51.6500,53.4000,10890777
2018-07-31,53.1500,56.4500,50.3500,51.6500,9646105
2018-06-29,50.6500,54.6500,50.5500,53.5500,16388512
2018-05-31,48.3500,52.1500,47.9500,50.6000,28493532
2018-04-30,47.0000,49.6500,46.3000,48.6500,14042826
2018-03-29,48.1000,49.7000,46.1000,47.1000,21035961
2018-02-28,49.5500,50.0750,44.8000,47.6500,19215574
2018-01-31,44.8500,53.0000,44.3500,49.5000,14932947
2017-12-29,44.8000,46.6000,43.5000,44.1500,13767933
2017-11-30,45.5000,46.6900,44.5500,44.9000,15784349
2017-10-31,43.0000,47.5500,41.1000,45.3500,35324048
2017-09-29,42.7000,45.2500,41.7500,43.0500,1232215
2017-08-31,42.6000,42.7000,40.1000,42.6000,1032354
2017-07-31,41.0000,43.7000,40.5500,42.5000,1290863
2017-06-30,39.9000,41.0750,37.9000,40.9500,1451916
2017-05-31,41.4000,42.1000,37.4500,39.8500,1709245
2017-04-28,38.2500,42.0000,38.1000,41.4000,697119
2017-03-31,38.5000,40.0000,37.3000,38.3000,888074
2017-02-28,36.6500,38.7000,35.9000,38.5000,1023152
2017-01-31,37.9500,39.0500,34.0000,36.4500,857114
2016-12-30,36.9500,39.1500,35.3500,37.8000,651684
2016-11-30,39.3000,39.7000,34.4500,37.0000,610136
2016-10-31,40.5900,40.8700,37.9500,39.3500,382239
2016-09-30,39.1400,42.1800,38.4900,40.9000,713986
2016-08-31,38.7800,39.8800,37.9300,39.0200,572868
2016-07-29,37.3700,39.6200,36.7200,38.8500,763006
2016-06-30,34.7800,37.6400,33.6300,37.6000,1780265
2016-05-31,31.8000,35.6900,31.7300,35.0000,574111
2016-04-29,30.8400,33.9000,28.7900,31.9800,494706
2016-03-31,37.4900,37.4900,28.3100,31.0300,741760
2016-02-29,29.9000,30.5300,25.2800,29.3100,939479
2016-01-29,32.5900,32.5900,28.2400,30.1700,904550
2015-12-31,34.8500,34.9800,31.4600,33.0600,807285
2015-11-30,36.0000,36.9300,33.5500,34.7000,481052
2015-10-30,32.6300,38.8500,31.1000,36.0300,720179
2015-09-30,32.2300,35.5000,31.2900,32.5500,1834553
2015-08-31,32.7100,35.7300,29.6000,32.4700,914964
2015-07-31,31.0800,33.0000,28.4200,32.5800,1179939
2015-06-30,27.7000,31.3700,27.5200,30.8700,1755066
