timestamp,open,high,low,close,volume
2021-01-08,13.7500,14.6800,13.4750,14.4900,93776808
2020-12-31,14.6700,15.1000,13.4700,13.6700,405116911
2020-11-30,12.0300,15.1200,11.4500,14.3800,379756279
2020-10-30,12.2000,13.2450,11.5000,11.9000,339699681
2020-09-30,13.7800,13.9800,11.9700,12.3300,283179279
2020-08-31,14.0400,14.8150,13.7000,13.8200,243353819
2020-07-31,15.2000,15.5800,13.8000,14.1000,271543157
2020-06-30,15.7700,17.9700,14.3700,15.1700,316867978
2020-05-29,14.8500,16.1200,14.1600,15.8000,258541980
2020-04-30,13.0500,15.9500,12.5000,15.2300,377859944
2020-03-31,19.3600,20.6900,9.4200,13.9200,630616980
2020-02-28,20.8600,22.5800,18.4000,19.1700,274726496
2020-01-31,21.2500,21.8800,20.7600,20.8700,292574393
2019-12-31,19.6100,21.3600,19.1300,21.1700,240057241
2019-11-29,20.0800,20.7300,19.5000,19.6100,261114609
2019-10-31,20.7000,20.7400,19.6300,19.9800,253594824
2019-09-30,20.0600,20.9900,19.9000,20.6100,218461495
2019-08-30,20.5500,20.9100,19.5000,20.2700,315599453
2019-07-31,21.0100,21.4100,20.0800,20.6200,259596524
2019-06-28,20.0700,21.5000,19.9000,20.8800,284131654
2019-05-31,19.8600,20.5700,19.2400,19.9500,298998951
2019-04-30,20.0700,20.2400,19.1500,19.8700,283124628
2019-03-29,19.2000,20.4400,19.1900,20.0100,348625210
2019-02-28,18.1000,19.4700,17.7100,19.1600,262107972
2019-01-31,15.2000,18.1900,15.1000,18.1000,372278392
2018-12-31,17.2200,17.4400,14.6200,15.3800,342828086
2018-11-30,17.0900,17.7900,16.3200,17.0700,285769091
2018-10-31,17.7600,18.6700,16.2400,17.0200,410743423
2018-09-28,17.6600,18.4000,17.2900,17.7300,228601655
2018-08-31,17.7000,18.3300,17.3500,17.7000,241022844
2018-07-31,17.6000,18.4500,17.3200,17.7800,229203986
2018-06-29,16.7300,17.8600,16.6600,17.6700,289363306
2018-05-31,15.7900,16.7400,15.5800,16.6800,334481456
2018-04-30,15.0200,16.9800,14.6900,15.8200,300451812
2018-03-29,16.1800,16.6100,14.7600,15.0600,385376803
2018-02-28,18.0200,18.0800,16.1900,16.2000,299876295
2018-01-31,18.3200,19.8300,17.9500,17.9800,352888895
2017-12-29,17.3000,18.3400,16.8900,18.0700,274443488
2017-11-30,18.2500,18.3800,16.6800,17.2300,268280138
2017-10-31,19.0600,19.1700,17.8210,18.1100,260276197
2017-09-29,19.3300,19.8500,18.9500,19.1800,174784560
2017-08-31,20.4700,20.4700,18.2300,19.3300,206837990
2017-07-31,19.1700,21.2500,18.9200,20.4300,213838062
2017-06-30,18.7700,19.3900,18.4000,19.1600,276321911
2017-05-31,20.6100,20.7200,18.3100,18.7600,289366523
2017-04-28,21.7400,21.9150,20.2200,20.6300,208833931
2017-03-31,21.5100,21.9800,20.7100,21.7400,257473250
2017-02-28,22.4800,23.0100,21.1200,21.3100,224363927
2017-01-31,20.9200,22.9400,20.8800,22.3400,257221909
2016-12-30,22.4000,22.4500,20.6100,20.7100,287237041
2016-11-30,20.6200,22.5500,19.4250,22.2000,284986842
2016-10-31,23.1800,23.3600,19.9700,20.4300,357967210
2016-09-30,21.7600,23.1950,21.2200,23.1300,357331090
2016-08-31,20.0900,22.7900,19.4600,21.8500,297941745
2016-07-29,18.6800,22.3100,17.9500,20.3300,391190577
2016-06-30,17.8500,18.9500,17.0700,18.7200,340030671
2016-05-31,17.7300,18.2500,16.6300,18.0800,309906991
2016-04-29,17.4100,19.4000,16.8400,17.7600,380660676
2016-03-31,18.2800,19.3150,17.0000,17.8600,492553336
2016-02-29,15.9700,18.4800,13.2600,18.0900,575612985
2016-01-29,14.8900,16.4700,11.2000,16.4500,760272650
2015-12-31,23.6000,23.6200,14.2200,14.9200,1509053755
2015-11-30,26.3600,27.7800,22.5700,23.5700,408283805
2015-10-30,28.2200,32.8900,26.6000,27.3500,395771896
2015-09-30,31.7300,32.0900,25.8100,27.6800,337363341
2015-08-31,34.3500,34.8100,28.5000,32.4100,360342818
2015-07-31,38.4500,38.5750,34.1200,34.6400,287004150
2015-06-30,41.3700,41.4700,38.3300,38.3900,289729898
2015-05-29,43.0100,43.3400,41.4150,41.4900,144613185
2015-04-30,42.4500,44.7100,41.5633,42.9500,196666089
2015-03-31,41.0200,42.3000,39.4500,42.0600,209901707
2015-02-27,41.3600,42.3300,40.3409,41.0100,179604144
2015-01-30,42.4400,42.9300,39.9500,41.0500,250849490
2014-12-31,41.1500,43.1800,37.0600,42.3100,589975505
2014-11-28,38.7200,42.4100,37.2000,41.3500,690522926
2014-10-31,38.3500,39.5950,33.2500,38.7000,339099549
2014-09-30,40.3100,40.3100,37.3420,38.3400,210023657
2014-08-29,35.6100,42.4900,35.2000,40.2600,446812900
2014-07-31,36.3000,38.0500,35.2000,35.9800,110332000
2014-06-30,33.4500,36.5000,33.3250,36.2600,117200700
2014-05-30,32.7100,33.9800,32.1000,33.3900,123289600
2014-04-30,32.6000,33.9800,32.2100,32.6600,112681200
2014-03-31,31.7200,32.5900,30.8114,32.4900,139968900
2014-02-28,34.0600,34.1900,31.4500,31.8500,151965500
2014-01-31,35.9900,36.4500,33.6000,34.0100,126932700
2013-12-31,35.5400,36.5100,32.3000,36.0000,144908200
2013-11-29,35.2400,36.2700,34.3477,35.5400,76603200
2013-10-31,35.6300,36.6801,34.5000,35.3100,151983200
2013-09-30,38.1800,38.2950,34.5400,35.5700,161453700
2013-08-30,38.0500,38.2400,36.3500,37.9300,91509700
2013-07-31,38.3900,40.4500,37.7100,37.7600,75765800
2013-06-28,38.0100,39.7300,35.5200,38.1500,88907600
2013-05-31,39.0700,41.4900,37.9800,37.9800,66082200
2013-04-30,38.6700,40.0900,37.2400,39.1000,78881300
2013-03-28,36.9600,38.8000,36.1130,38.6800,68601500
2013-02-28,37.7400,38.1700,35.8900,37.0700,88151100
2013-01-31,35.8200,38.2077,35.7400,37.4600,126811000
2012-12-31,34.0600,35.5000,33.3100,35.3300,87174400
2012-11-30,34.7700,34.9000,31.9250,33.8100,110907600
2012-10-31,35.7200,36.5000,34.1500,34.7100,149830300
2012-09-28,35.8000,36.5000,35.1100,35.5200,75984000
2012-08-31,35.9700,36.6300,33.6700,35.7700,127481400
2012-07-31,32.4100,36.0300,32.0300,35.8100,141236300
2012-06-29,33.5100,33.5100,30.5100,32.2200,207190100
2012-05-31,35.9000,37.2100,31.6000,34.1900,167359700
2012-04-30,38.8800,40.2500,34.6800,35.9000,39650900
2012-03-30,35.2300,39.2500,35.2300,38.6500,44918100
2012-02-29,32.6700,35.9600,31.7600,35.2400,42238100
2012-01-31,32.5700,34.2500,32.0500,32.4700,44573100
2011-12-30,29.5000,32.2500,28.5000,32.1700,43709100
2011-11-30,28.1000,30.6600,26.9100,29.5000,51016600
2011-10-31,25.7400,30.5000,24.6600,28.6000,67711100
2011-09-30,25.9800,27.3600,24.3000,25.8900,24089400
2011-08-31,28.4200,28.5000,23.5100,25.8500,30619900
2011-07-29,28.6700,29.4500,27.1000,28.2300,23024700
2011-06-30,29.4000,29.9700,28.1000,28.7300,39028900
2011-05-31,28.7300,29.7600,26.8700,29.2900,38461900
2011-04-29,29.7900,29.9300,28.2300,28.5800,25452500
2011-03-31,30.6500,31.0400,29.5000,29.6400,36556300
