timestamp,open,high,low,close,volume
2021-01-08,46.4800,47.9365,44.5601,46.9800,34006313
2020-12-31,46.5500,49.5300,44.4500,46.6100,161089547
2020-11-30,39.9300,49.4700,37.9500,46.3400,207488757
2020-10-30,37.9600,43.3900,36.0500,39.5300,199334400
2020-09-30,36.8400,42.8800,35.8200,37.5000,252052063
2020-08-31,30.7500,39.0600,30.2950,37.5800,256002504
2020-07-31,35.2900,36.1000,30.2400,30.8900,298347734
2020-06-30,32.3000,42.3500,30.9400,34.1800,570971654
2020-05-29,30.5000,35.1600,22.4650,32.1000,559311531
2020-04-30,34.0500,37.3100,28.2500,31.2500,449491032
2020-03-31,46.5400,48.3934,29.1500,35.6100,246908771
2020-02-28,55.4100,58.8300,44.9800,46.1900,89578981
2020-01-31,54.3800,58.1902,51.8500,54.9800,105151488
2019-12-31,57.6000,57.8000,53.4250,53.9800,74752650
2019-11-29,56.3400,58.4950,55.8500,57.6400,44822323
2019-10-31,54.2900,57.9000,51.1900,56.1300,100285350
2019-09-30,51.8900,56.4900,50.9100,54.0100,75556918
2019-08-30,51.5300,53.1900,48.0896,52.3200,73430455
2019-07-31,51.2000,55.9400,51.0300,51.5300,80909678
2019-06-28,47.6000,52.7500,47.3950,50.7800,73043744
2019-05-31,54.6000,54.6100,47.4410,47.6000,70446785
2019-04-30,52.2700,54.8550,51.3800,54.2300,80445003
2019-03-29,56.2800,56.5800,48.5000,51.9100,131602776
2019-02-28,56.9900,58.7700,53.3100,56.0400,105775523
2019-01-31,46.0500,57.8150,44.6100,56.7600,104027191
2018-12-31,54.9000,55.6800,44.2800,46.4800,91518485
2018-11-30,49.3000,54.6550,49.3000,54.6100,101261595
2018-10-31,62.6100,63.2000,47.1000,49.1000,143454663
2018-09-28,61.4300,64.0200,60.6600,62.4500,74909396
2018-08-31,58.1200,62.2000,55.6100,61.3000,83211004
2018-07-31,50.6300,59.3300,50.5000,58.1600,109639140
2018-06-29,51.2000,53.5400,49.9300,50.8800,135107394
2018-05-31,52.8000,53.6100,50.2000,51.0800,139140100
2018-04-30,57.1900,57.1900,51.0000,52.8300,113043313
2018-03-29,57.7800,61.3750,55.8700,57.2800,105809466
2018-02-28,60.5100,61.1200,54.0110,57.8400,90247458
2018-01-31,65.9100,66.5200,59.2500,60.8000,115795175
2017-12-29,60.5100,66.9850,59.5100,65.4500,85218377
2017-11-30,54.0300,61.5100,52.7800,60.6700,91033188
2017-10-31,56.0200,59.8900,53.5400,53.8600,118508974
2017-09-29,52.3500,56.6500,49.7600,55.9800,116275938
2017-08-31,55.8800,56.8700,50.4900,52.1400,128363672
2017-07-31,62.5200,64.3900,53.7700,55.5100,105900682
