timestamp,open,high,low,close,volume
2021-01-08,22.0800,25.4700,21.5900,24.8400,70910795
2020-12-31,21.3700,23.8900,20.8700,21.8300,246523583
2020-11-30,15.1200,22.5000,14.7800,20.7900,312363783
2020-10-30,15.3600,16.6000,13.7000,14.9400,360099890
2020-09-30,18.5200,19.6850,15.4238,15.5600,281526897
2020-08-31,18.1000,21.2700,17.8700,19.0100,203686666
2020-07-31,18.5000,19.9200,16.9600,18.1400,277194479
2020-06-30,18.5100,23.7400,17.3000,18.3900,377163344
2020-05-29,16.3200,19.3600,15.1100,18.4700,298021025
2020-04-30,13.0900,18.6000,12.1700,16.8200,479707705
2020-03-31,27.6500,27.9100,11.8700,13.4900,644442539
2020-02-28,33.4400,35.6600,25.4500,27.0900,232961137
2020-01-31,40.5200,41.1400,33.0000,33.5100,262050512
2019-12-31,36.4500,40.9300,34.5200,40.2000,201364098
2019-11-29,33.0500,37.2200,32.9700,36.2000,209348081
2019-10-31,34.3600,35.6500,30.6500,32.6900,311204056
2019-09-30,31.1800,40.2500,31.1100,34.1700,246515457
2019-08-30,39.3800,39.4500,31.0300,32.4300,246491768
2019-07-31,40.4200,41.4000,37.2900,39.9700,204051241
2019-06-28,34.9900,39.7800,34.6600,39.7400,213641209
2019-05-31,42.6300,42.8900,34.4600,34.6900,218307249
2019-04-30,43.9800,48.8800,42.3900,42.6800,186081189
2019-03-29,44.2200,45.6600,40.8800,43.5700,182028578
2019-02-28,44.4000,46.3500,42.2300,44.0600,170230855
2019-01-31,35.4900,45.0500,35.3400,44.2100,307947024
2018-12-31,46.2800,46.6100,34.9900,36.0800,353279635
2018-11-30,51.6000,52.9400,44.6800,45.1000,244692370
2018-10-31,61.2000,63.6500,50.8000,51.3100,222918486
2018-09-28,63.0600,63.1400,59.2500,60.9200,171170637
2018-08-31,67.0000,67.3100,61.8200,63.1600,134199480
2018-07-31,66.4500,69.6100,64.7300,67.5200,137217916
2018-06-29,68.6400,70.4700,64.5100,67.0300,161620072
2018-05-31,68.1100,75.4300,66.8900,68.6700,148751603
2018-04-30,64.3700,71.2500,62.0200,68.5600,153792400
2018-03-29,65.4900,69.2100,62.6700,64.7800,141863802
2018-02-28,73.7900,75.5600,63.3700,65.6400,182145339
2018-01-31,68.0700,80.3500,67.6000,73.5800,202456809
