timestamp,open,high,low,close,volume
2021-01-08,20.0100,21.5400,19.2800,21.3900,51888604
2020-12-31,19.6600,21.9200,19.3750,19.5900,172362758
2020-11-30,16.6400,20.6173,16.3700,19.4000,173646739
2020-10-30,15.7600,17.8300,15.3500,16.5700,173704625
2020-09-30,17.5100,17.7750,14.9000,15.7900,176215979
2020-08-31,17.5200,19.1400,17.2000,17.5600,148283530
2020-07-31,18.1700,18.7000,16.5700,17.6000,165356905
2020-06-30,19.1300,22.3300,17.2800,18.1700,175669225
2020-05-29,17.2100,19.7500,16.3300,19.1000,168708407
2020-04-30,13.6900,18.7900,13.2900,17.5600,239256909
2020-03-31,23.7000,25.1000,10.2700,14.3000,416510129
2020-02-28,25.8500,26.7600,21.9500,23.3400,144823887
2020-01-31,28.2000,29.2200,25.7600,25.7700,119811850
2019-12-31,26.3200,28.7500,25.5300,28.1600,123772057
2019-11-29,26.1000,26.8100,25.0400,26.3200,106330541
2019-10-31,28.6400,28.7600,25.9100,26.0300,91460254
2019-09-30,28.4000,29.5600,28.1300,28.5800,92470170
2019-08-30,30.0300,30.1900,27.6700,28.5100,77603940
2019-07-31,29.0900,30.8700,28.6500,30.1100,80180845
2019-06-28,27.9700,29.3900,27.9000,28.8700,69759576
2019-05-31,29.1000,29.3200,27.6000,27.8900,86862684
2019-04-30,29.2500,29.8400,28.5700,28.6300,61342503
2019-03-29,27.7400,29.4600,27.5700,29.1000,73034256
2019-02-28,27.8300,28.7400,27.1600,27.6500,88923677
2019-01-31,24.5300,28.1400,24.2300,27.6700,126700688
2018-12-31,26.6800,27.1900,23.3300,24.5900,143358371
2018-11-30,26.9000,27.8500,25.5200,26.2500,118815538
2018-10-31,28.8700,29.4400,25.8500,26.8200,121022831
2018-09-28,28.6000,29.5600,28.4200,28.7300,60212952
2018-08-31,29.2500,29.7900,28.3900,28.6000,90149786
2018-07-31,27.5000,30.0500,27.2000,29.0000,79125439
2018-06-29,28.9600,29.6500,26.9600,27.6700,95303502
2018-05-31,26.7000,28.9900,26.1900,28.9000,112632350
2018-04-30,24.5100,27.4500,23.7800,26.8400,130804026
2018-03-29,25.4000,26.3900,23.1000,24.4800,152669236
2018-02-28,27.7200,28.2500,25.3000,25.4200,113097441
2018-01-31,26.6000,29.5100,26.3600,27.6200,119647671
2017-12-29,24.6500,26.7000,24.1000,26.5100,128859066
2017-11-30,24.6500,25.2300,23.5900,24.6300,119972732
2017-10-31,26.0800,26.8700,23.8400,24.5000,143244957
2017-09-29,26.1000,26.5400,25.3600,26.0700,113521499
2017-08-31,27.3200,27.4900,24.8400,26.0700,83620108
2017-07-31,27.2600,27.9300,26.6800,27.2000,71624822
2017-06-30,26.9000,27.6200,25.7800,27.0800,102854353
2017-05-31,27.3900,27.9700,26.1100,26.8100,110226614
2017-04-28,27.7400,28.2600,26.9200,27.3200,70968847
2017-03-31,28.2500,28.5000,26.8336,27.6100,82887704
2017-02-28,28.4600,29.0900,27.6100,28.0300,79952521
2017-01-31,27.4000,30.2500,26.7000,28.3300,109557431
2016-12-30,26.3200,27.2000,25.1361,27.0400,114436128
2016-11-30,25.3500,26.4400,24.0100,25.9300,105196303
2016-10-31,27.7100,27.8000,25.1000,25.2400,99841545
2016-09-30,26.2600,27.8400,25.7600,27.6300,98198577
2016-08-31,28.2300,28.3200,26.1210,26.4000,112355361
2016-07-29,29.3200,30.1050,28.1300,28.4700,77764730
2016-06-30,27.5000,29.4300,27.2250,29.2600,89027713
2016-05-31,26.5600,28.1400,25.1400,27.7600,104226543
2016-04-29,24.0000,27.4900,23.5600,26.6900,123201670
2016-03-31,23.7500,25.6900,22.6800,24.6200,126891483
2016-02-29,23.5300,24.1200,19.6400,23.3700,145252706
2016-01-29,25.6900,26.7000,19.0000,23.9100,176229948
2015-12-31,25.4000,26.1700,20.7600,25.5800,203408251
2015-11-30,27.3500,28.6500,24.3200,25.3900,91089136
2015-10-30,25.5300,29.0200,25.0900,27.6300,104273104
2015-09-30,27.5000,28.2400,22.0100,24.9000,100541664
2015-08-31,28.0500,29.9200,24.6200,28.1100,98422228
2015-07-31,29.9600,31.1700,26.9100,28.3300,90368373
2015-06-30,32.5800,32.6000,29.5300,29.8900,63202618
2015-05-29,34.0900,34.7300,32.4200,32.4200,48094520
2015-04-30,32.9600,34.4900,32.4100,34.2500,60476607
2015-03-31,33.3700,33.4500,30.7137,32.9300,75390088
2015-02-27,34.7100,36.0000,32.5500,33.3400,56944244
2015-01-30,36.1300,36.9800,31.0300,34.4400,69266559
2014-12-31,36.2000,38.7500,30.7100,36.1200,92592440
2014-11-28,36.9000,40.1200,36.2500,37.3400,59031276
2014-10-31,40.5100,40.9500,31.6500,36.9000,94688058
2014-09-30,40.5500,41.3800,39.0100,40.3000,43110394
2014-08-29,74.0700,79.2000,38.7200,40.6300,51483600
2014-07-31,78.4900,79.7000,74.5240,74.6000,39377800
2014-06-30,74.8300,78.5200,73.2000,78.2900,42512400
2014-05-30,73.0000,75.1000,72.4500,74.8200,37511600
2014-04-30,69.0400,74.1400,69.0300,73.1300,48245000
2014-03-31,66.9900,70.9900,66.1900,69.3600,42865600
2014-02-28,66.3700,68.1000,64.4400,67.1100,41065000
2014-01-31,66.2000,66.6000,63.0200,66.3800,41044000
2013-12-31,62.9000,66.9215,60.7700,66.3000,42174800
2013-11-29,63.3000,63.7600,60.5700,62.9700,56036200
2013-10-31,61.0000,64.8000,59.1300,63.2800,46998400
2013-09-30,59.8000,62.3500,57.6500,61.0400,47146200
2013-08-30,62.3900,63.2500,58.1200,59.4200,51478800
2013-07-31,62.4300,65.5900,61.0700,62.0300,50974400
2013-06-28,59.3800,62.3600,56.1100,62.1500,62081800
2013-05-31,60.6600,63.5600,59.3400,59.3900,55972400
2013-04-30,60.1000,62.4700,58.6000,60.6500,46070000
2013-03-28,56.5200,60.3400,55.3050,60.2900,48692000
2013-02-28,56.5100,57.6900,54.3000,56.6700,66529600
2013-01-31,51.0500,56.8300,51.0100,56.6700,53671800
2012-12-31,51.8200,52.2000,48.6600,50.0800,67791400
2012-11-30,52.5000,53.5800,48.5200,51.8300,64728400
2012-10-31,53.6100,55.3800,52.1700,52.7100,41257600
2012-09-28,53.8800,54.8800,52.2500,53.6000,58611600
2012-08-31,53.4700,53.9800,52.0500,53.4000,34326600
2012-07-31,51.2600,54.9800,50.7800,53.0000,41861400
2012-06-29,48.1500,51.3200,45.6700,51.2400,53236000
2012-05-31,51.4900,52.9400,48.0000,48.7600,47011400
2012-04-30,50.6400,52.4000,48.5200,51.5400,39271000
2012-03-30,52.2000,52.5000,49.2600,50.4700,50606200
2012-02-29,49.0200,52.9500,48.7500,51.8800,47846772
2012-01-31,46.9100,49.8600,45.7808,48.3000,64708200
2011-12-30,45.4900,46.7000,44.5200,46.3800,75719400
2011-11-30,43.6700,46.1100,43.6700,45.4900,45380600
2011-10-31,40.0000,45.5400,38.0100,44.8300,59731600
2011-09-30,42.2200,43.2400,39.7723,40.1500,56234800
2011-08-31,42.5900,43.4520,36.3600,42.1500,87473000
2011-07-29,43.3200,43.9500,40.7500,41.5900,37885400
2011-06-30,41.6400,43.3300,40.0000,43.2100,47630400
2011-05-31,43.2300,43.2600,38.6700,41.6400,61105200
2011-04-29,43.3100,43.9500,41.9400,43.2700,46261400
2011-03-31,43.9900,43.9900,36.0000,43.0600,62777340
2011-02-28,43.7100,44.3500,42.3200,43.6000,59912600
2011-01-31,41.9000,43.8400,41.4100,43.5600,49505600
2010-12-31,41.1400,41.9000,39.2600,41.6100,82340600
2010-11-30,42.9000,44.3200,41.7000,42.0800,44691200
2010-10-29,39.6900,42.9900,39.6900,42.8500,45870400
2010-09-30,37.2900,39.6900,37.2900,39.6700,52383600
2010-08-31,38.0700,38.4700,35.3500,36.9700,45372800
2010-07-30,35.1000,39.2900,34.2100,37.7900,65372000
2010-06-30,33.4900,35.9800,32.2800,35.3700,54344400
2010-05-28,35.3900,35.6600,29.0500,33.6000,97979800
2010-04-30,34.9000,36.7300,34.7900,35.4600,81903100
2010-03-31,32.8200,34.6900,32.2900,34.5800,53802400
2010-02-26,31.0900,32.7700,29.4400,32.7600,47738400
2010-01-29,31.6600,33.4000,30.5900,30.6700,63036400
2009-12-31,29.9500,32.2400,29.5500,31.4100,47817400
2009-11-30,28.2700,30.0000,27.5400,29.7900,35620600
2009-10-30,28.3200,30.3700,27.2500,28.0400,43495800
2009-09-30,26.8600,29.4500,26.1500,28.3200,51558600
2009-08-31,28.2500,28.3800,26.1800,27.0000,29862600
2009-07-31,25.1100,29.3900,24.5000,28.1000,51723600
2009-06-30,26.3000,26.5500,24.1600,24.9400,41538400
2009-05-29,23.6400,26.0000,23.5575,26.0000,36951800
2009-04-30,22.0700,24.9500,21.1000,23.5900,53161800
2009-03-31,21.1300,22.7300,17.7100,22.2500,55939800
2009-02-27,22.5000,23.5600,19.2700,21.5800,43846600
2009-01-30,21.0700,24.2000,20.5400,21.9600,80856400
2008-12-31,20.3700,22.1800,18.1900,20.7300,51765400
2008-11-28,24.5400,25.5000,16.2100,21.3700,52345600
2008-10-31,25.7000,26.3000,16.0000,24.4000,91432000
2008-09-30,29.3600,29.3600,22.5800,25.7700,42423400
2008-08-29,29.5600,30.0700,27.9800,29.4500,17850400
2008-07-31,29.5400,30.0000,27.2300,29.7500,25430200
2008-06-30,30.2500,31.0600,29.0405,29.5400,19351600
2008-05-30,31.1100,32.6400,30.2600,30.2700,25909000
2008-04-30,30.1900,31.5400,29.3200,31.2300,27152000
2008-03-31,31.0500,31.2800,26.7500,29.7000,25934600
2008-02-29,31.4200,32.3200,30.2200,30.9700,17858800
2008-01-31,31.7700,32.6300,28.3500,31.1600,31760200
2007-12-31,30.9700,31.8800,29.9200,31.8800,18153400
2007-11-30,32.0200,32.4500,30.7200,31.2600,32540400
2007-10-31,30.1500,32.3200,30.1400,31.9900,32774800
2007-09-28,29.5500,32.1900,29.4500,30.2500,27288800
2007-08-31,30.9000,31.6900,26.1360,29.5100,60390200
2007-07-31,31.9600,33.7000,30.0000,31.1000,32382800
2007-06-29,31.4700,32.1000,30.2400,31.8100,28932600
2007-05-31,32.4500,33.3500,30.2200,31.3200,35755600
2007-04-30,31.8900,33.3500,31.6500,32.4500,32722000
2007-03-30,30.5000,32.7500,30.1500,31.8000,29973600
2007-02-28,29.5700,30.6400,29.4800,30.5100,24858600
2007-01-31,29.0000,29.9900,28.0600,29.5700,24185800
2006-12-29,28.1800,29.9800,28.0900,28.9800,18663800
