timestamp,open,high,low,close,volume
2021-01-08,41.8500,44.4800,40.6400,43.4700,10535794
2020-12-31,42.0000,42.9600,40.0800,41.8200,38957455
2020-11-30,38.4100,42.6400,37.1800,41.2900,52911091
2020-10-30,40.7000,42.5000,37.0700,37.9900,75143205
2020-09-30,45.6100,47.4400,40.3900,40.7000,59309058
2020-08-31,43.7100,47.3900,41.8400,45.4600,36334728
2020-07-31,41.9700,47.3200,41.0200,43.4900,41335285
2020-06-30,41.5500,43.0300,37.9900,41.7100,51949341
2020-05-29,36.6300,42.0700,36.5300,41.6100,39358804
2020-04-30,31.5000,39.4000,29.3100,37.1800,52855549
2020-03-31,32.1800,34.9500,27.5400,32.8000,73808384
2020-02-28,37.3200,40.4600,31.3200,31.9400,33051413
2020-01-31,36.2000,39.5000,35.7900,37.0800,42662855
2019-12-31,36.9400,38.4200,34.0000,35.8400,38966971
2019-11-29,36.9500,39.3700,35.6600,36.9900,23183791
2019-10-31,36.4300,39.1500,34.1400,36.4600,36883478
2019-09-30,33.9000,37.8400,33.3900,36.3000,46169835
2019-08-30,35.9200,36.5600,31.2600,34.1400,47414633
2019-07-31,33.3200,39.2600,30.6800,35.8400,54846974
2019-06-28,27.5400,32.8800,27.5300,32.8400,37976951
2019-05-31,33.2500,33.5300,27.0300,27.6400,41027116
2019-04-30,32.9900,36.8100,32.3500,33.3500,39964768
2019-03-29,34.0000,34.9700,30.9900,32.6800,43702707
2019-02-28,32.0900,35.3000,30.6900,33.6300,35359496
2019-01-31,24.7200,33.4200,24.6500,31.7500,58960159
2018-12-31,35.4200,35.5000,23.2700,25.0700,54513149
2018-11-30,32.1300,35.4900,31.2800,34.6600,40594690
2018-10-31,34.8700,35.1900,29.6700,32.0000,61515322
2018-09-28,34.0000,37.5100,33.6200,34.4800,47677951
2018-08-31,32.5500,34.6800,31.5700,34.1300,51733138
2018-07-31,38.0000,39.2700,29.0000,32.5500,82130992
2018-06-29,40.9600,43.3500,37.6500,38.2100,78660069
2018-05-31,38.8500,42.1800,38.3500,40.6800,49291213
2018-04-30,46.4100,46.8700,38.7900,39.0100,64459734
2018-03-29,48.1600,50.3500,44.6300,46.0100,39071008
2018-02-28,49.7100,49.9700,45.5100,48.1600,41775089
2018-01-31,44.0400,51.9400,43.8100,49.7900,42269724
2017-12-29,42.7300,44.6000,41.9800,43.7200,28640228
2017-11-30,41.5700,43.0000,37.1000,42.6800,48584616
2017-10-31,41.7700,41.9900,37.9300,41.4500,39540058
2017-09-29,39.3000,44.4500,38.5200,41.5500,68544490
2017-08-31,35.8000,40.2000,34.8750,39.0500,33446699
2017-07-31,37.1500,38.0250,34.6000,35.6500,43151449
2017-06-30,33.5000,37.6250,33.1750,37.0500,25972767
2017-05-31,34.3500,34.7000,30.9000,33.3500,29171302
2017-04-28,31.4500,36.1500,30.0000,34.3000,41061972
2017-03-31,33.0000,33.5500,30.1000,31.3500,20094178
2017-02-28,33.7000,34.2500,31.1500,32.7000,16556398
2017-01-31,33.3500,34.7000,31.7000,33.4000,17725919
2016-12-30,35.1000,38.8000,32.9000,33.0500,22623889
2016-11-30,29.3500,35.5500,28.7500,35.0000,23789926
2016-10-31,28.5100,29.5500,26.8500,29.2500,21625189
2016-09-30,28.2600,29.7800,27.5300,28.6900,21111747
2016-08-31,29.8700,29.8900,27.6710,28.1000,21660847
2016-07-29,26.6400,30.3800,26.3900,29.8300,18769963
2016-06-30,25.9200,28.3400,24.7850,26.5800,21490097
2016-05-31,26.7300,27.5150,24.5000,26.1200,19032476
2016-04-29,25.7500,28.3200,23.9900,26.5700,25423871
2016-03-31,24.4600,27.1100,23.7700,26.1500,24287386
2016-02-29,24.3100,26.5300,23.7050,24.2300,28495102
2016-01-29,23.7300,24.9300,20.5600,24.4700,24918503
2015-12-31,26.6300,26.6700,21.7150,24.2300,24389621
