timestamp,open,high,low,close,volume
2021-01-08,216.9200,217.8100,197.2400,202.4400,4197363
2020-12-31,201.0000,219.5300,198.9350,216.4000,12422559
2020-11-30,193.2600,211.8400,187.8250,200.7200,12800295
2020-10-30,206.5200,218.0200,188.3500,190.7000,12527922
2020-09-30,215.3700,220.5050,194.9500,204.8500,16565379
2020-08-31,211.6300,215.7500,201.5103,214.8000,12993554
2020-07-31,206.1300,216.6600,196.3400,211.6800,14878762
2020-06-30,218.0300,221.3000,197.7610,206.8300,14657207
2020-05-29,206.1800,219.9000,202.5350,219.0100,11883081
2020-04-30,173.4300,219.0000,171.7200,209.4900,16616532
2020-03-31,188.2700,199.9000,148.7700,180.0900,22444982
2020-02-28,208.6300,217.2300,183.8400,189.7500,13332766
2020-01-31,194.9100,216.9200,193.2000,208.1400,10657684
2019-12-31,190.4000,194.5200,182.2400,192.6800,12519526
2019-11-29,191.3500,194.9000,182.7200,190.7400,12853232
2019-10-31,187.5800,198.5700,177.0300,190.0200,13850582
2019-09-30,202.5500,209.7500,185.3900,188.6300,13356244
2019-08-30,211.5900,217.0100,198.5400,203.8500,10994066
2019-07-31,211.6000,221.7800,208.7017,211.0900,14425198
2019-06-28,194.7900,214.3550,188.1600,209.1600,11958067
2019-05-31,197.8600,199.4100,187.0240,194.9800,11523790
2019-04-30,183.0400,203.2800,182.1100,197.4500,12823669
2019-03-29,178.9000,185.7500,173.8400,181.5600,12269690
2019-02-28,169.7300,180.2100,168.3200,178.0400,11701713
2019-01-31,145.4400,170.1733,142.3700,169.2700,13705621
2018-12-31,158.6600,160.7700,138.7700,148.2900,19894239
2018-11-30,142.5400,176.7600,138.9700,156.0600,22066523
2018-10-31,161.0500,161.4900,131.2800,142.5400,19828336
2018-09-28,158.7500,164.1900,154.3000,160.1200,16573693
2018-08-31,145.7200,160.0800,145.3810,158.6100,14803993
2018-07-31,136.7300,159.1078,136.6300,145.2300,12433165
2018-06-29,131.3500,145.5700,131.3500,137.4200,21386468
2018-05-31,117.1300,131.4400,116.3100,130.4400,21041561
2018-04-30,118.1700,127.1550,114.0110,117.4200,24877386
2018-03-29,116.0600,127.2400,113.0400,118.5600,24935315
2018-02-28,114.2100,121.6100,105.4000,116.0200,23691959
2018-01-31,114.6900,116.6350,108.5500,114.9200,15498248
2017-12-29,115.3600,117.1300,111.6100,114.4400,14903010
2017-11-30,108.1400,118.2800,107.6000,115.1000,19428956
2017-10-31,106.7600,110.8200,106.1700,107.5200,18590443
2017-09-29,104.1800,106.8100,102.0600,106.3900,12053347
2017-08-31,101.0000,103.9100,97.1500,103.7500,13838323
2017-07-31,93.5000,103.7900,92.9100,101.1700,16327194
2017-06-30,90.5500,94.9300,90.3900,92.9600,15657674
2017-05-31,89.2000,91.2000,87.5500,90.1600,17331853
2017-04-28,87.4900,91.8000,87.0100,88.9200,15377302
2017-03-31,83.2500,88.0800,82.5600,87.1100,18924551
2017-02-28,80.0900,85.5200,79.2100,82.4700,22644736
2017-01-31,76.4900,82.0000,76.4500,80.2100,13077139
2016-12-30,78.4500,82.5000,75.7100,76.0700,16995943
2016-11-30,84.0000,84.9400,77.9800,78.8500,15732241
2016-10-31,78.5200,86.9810,74.4600,84.0200,20708691
2016-09-30,74.3600,82.8800,74.3100,78.2400,29613601
2016-08-31,86.3500,86.6000,74.0100,74.4500,27263703
2016-07-29,86.4400,87.1900,82.4000,86.6100,17771999
2016-06-30,85.0000,87.7800,80.4700,86.4600,13492414
2016-05-31,86.4900,88.3700,82.0600,85.4600,15424669
2016-04-29,88.1900,91.9900,86.1700,86.4000,18742044
2016-03-31,85.0800,90.6100,84.6500,88.5400,19476233
2016-02-29,75.0300,86.2980,70.2600,84.4900,25116402
2016-01-29,85.6900,86.1500,72.5400,75.6000,23010654
2015-12-31,89.4400,93.9400,85.9800,87.3600,23202188
2015-11-30,80.8600,91.2200,80.0400,89.4400,24098494
2015-10-30,70.7600,81.4900,70.2100,80.6000,25125804
2015-09-30,67.8400,71.2900,66.2500,70.5600,16063463
2015-08-31,70.6100,71.8200,64.0000,68.9400,21971626
2015-07-31,62.3900,71.7300,61.4200,70.9400,21320835
2015-06-30,63.6200,64.8800,61.3100,61.7200,17674156
2015-05-29,63.9000,64.8900,62.6750,63.1900,19098749
2015-04-30,66.6900,68.2500,62.6200,63.5100,25422831
2015-03-31,64.0400,67.5000,62.6100,66.9700,20211892
2015-02-27,54.4700,64.9500,53.4800,64.0200,25850771
2015-01-30,57.2300,57.9200,53.7000,54.4800,19638828
2014-12-31,59.6700,60.0300,55.4200,57.0000,20775446
2014-11-28,59.6700,61.2500,58.1900,60.1000,17382821
2014-10-31,55.0100,59.8500,52.1000,59.7600,22735944
2014-09-30,57.3800,57.5700,54.8050,55.1200,26845943
2014-08-29,54.4100,57.4300,52.7450,57.0750,21122300
2014-07-31,48.8000,56.3300,48.5000,54.0500,30416000
2014-06-30,50.0700,51.9500,48.3500,48.8100,23073900
2014-05-30,47.3200,50.5900,46.5400,50.0800,27237800
2014-04-30,54.0800,54.4700,46.4500,47.1800,39983400
2014-03-31,54.7100,56.6600,48.5501,53.9100,38428600
2014-02-28,58.4000,58.7300,50.4900,55.1100,50083300
2014-01-31,59.7400,62.9600,58.4700,58.7500,32426600
2013-12-31,57.0600,59.8900,55.7200,59.7800,27979300
2013-11-29,54.3800,57.3000,53.2300,56.8600,19891500
2013-10-31,50.6700,55.0000,49.1600,54.2800,26156800
2013-09-30,48.5400,52.1300,48.1700,50.8900,25261600
2013-08-30,48.0100,50.1090,47.8700,47.9900,29724500
2013-07-31,45.0100,48.8400,44.3800,47.8400,28801300
2013-06-28,47.1400,47.1750,43.2800,44.6600,35287800
2013-05-31,46.1100,49.6199,46.0300,47.0400,29532600
2013-04-30,47.2400,47.7300,43.3050,46.0700,46276200
2013-03-28,45.9700,47.5000,44.9500,47.2700,40468300
